review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
13482,8989,773,4,2024-09-11,Laptop,1,4.0,4.0,,positive,0.676
13483,962,490,5,2024-06-15,Smart TV,1,1.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.838
13484,356,106,4,2025-04-11,Tablet,1,4.0,4.0,This movie exceeded my expectations.,positive,0.691
13485,7454,841,4,2024-10-11,Laptop,1,4.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.866
13486,630,404,5,2025-11-13,Mobile,0,2.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.834
13487,1630,902,1,2024-02-12,Smart TV,1,3.0,5.0,Poor acting and weak plot.,negative,0.166
13488,7528,764,3,2025-11-22,Laptop,1,4.0,4.0,Not bad but not great either.,neutral,0.466
13489,4509,468,3,2024-05-18,Laptop,1,,,Could have been better.,neutral,0.431
13490,7166,122,1,2025-03-03,Smart TV,0,3.0,5.0,Confusing plot. Hard to follow.,negative,0.162
13491,9182,782,4,2025-09-03,Laptop,1,5.0,6.0,Fantastic cinematography and plot twists.,positive,0.775
13492,7071,32,5,2025-01-21,Smart TV,1,0.0,8.0,Incredible story telling. Kept me engaged throughout.,positive,0.67
13493,9764,524,4,2025-11-18,Laptop,1,0.0,5.0,Amazing show! Couldn't stop watching.,positive,0.773
13494,4075,84,1,2024-12-14,Tablet,1,3.0,6.0,Poor acting and weak plot.,negative,0.043
13495,7093,731,3,2024-08-14,Smart TV,1,,,,neutral,
13496,1957,564,2,2025-04-16,Tablet,1,4.0,5.0,Terrible script and direction.,negative,0.025
13497,6374,923,4,2025-07-30,Laptop,1,3.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.731
13498,4880,612,5,2025-04-24,Mobile,1,3.0,4.0,Amazing show! Couldn't stop watching.,positive,0.785
13499,4333,260,5,2025-11-30,Laptop,0,1.0,6.0,Outstanding direction and screenplay.,positive,0.886
13500,8080,68,1,2024-11-28,Tablet,0,1.0,6.0,,negative,0.101
13501,124,559,3,2025-01-27,Smart TV,1,,,Could have been better.,neutral,0.422
13502,6524,768,4,2024-08-29,Mobile,0,4.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.769
13503,7247,916,4,2025-03-01,Mobile,0,4.0,8.0,Fantastic cinematography and plot twists.,positive,0.863
13504,3268,780,3,2025-01-13,Smart TV,0,2.0,6.0,It's fine for background watching.,neutral,0.565
13505,759,349,3,2024-05-26,Tablet,1,1.0,8.0,Average movie. Some good moments.,neutral,
13506,6289,274,5,2024-08-26,Tablet,1,1.0,6.0,Amazing show! Couldn't stop watching.,positive,0.682
13507,9695,24,4,2025-03-21,Laptop,1,1.0,5.0,Fantastic cinematography and plot twists.,positive,0.984
13508,2540,939,3,2025-12-10,Mobile,1,5.0,7.0,Okay for a one-time watch.,neutral,0.528
13509,2635,140,5,2025-03-19,Tablet,1,3.0,3.0,Brilliant performance by the cast. Must watch!,positive,0.906
13510,5748,28,5,2025-09-16,Laptop,0,4.0,4.0,This movie exceeded my expectations.,positive,0.805
13511,3976,28,4,2025-09-21,Laptop,0,,,Fantastic cinematography and plot twists.,positive,0.87
13512,4196,486,4,2025-10-06,Laptop,0,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.689
13513,1486,563,2,2024-05-19,Smart TV,1,2.0,5.0,"Boring storyline, couldn't finish watching.",negative,0.204
13514,9910,654,5,2025-02-05,Laptop,1,2.0,7.0,This series is a masterpiece!,positive,0.635
13515,5768,970,4,2025-12-05,Laptop,1,2.0,9.0,One of the best series I've ever watched. Highly recommend!,positive,0.717
13516,2010,159,4,2024-05-13,Mobile,1,1.0,2.0,This movie exceeded my expectations.,positive,
13517,4695,333,5,2025-03-09,Tablet,1,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.714
13518,618,676,5,2025-01-28,Laptop,1,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.753
13519,2671,640,4,2025-10-07,Smart TV,1,0.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.751
13520,6534,508,3,2025-01-13,Mobile,1,1.0,3.0,It was okay. Nothing special.,neutral,0.566
13521,7608,852,3,2024-01-28,Laptop,1,3.0,8.0,Not bad but not great either.,neutral,0.43
13522,5019,440,5,2025-07-26,Laptop,1,,,Fantastic cinematography and plot twists.,positive,0.91
13523,1091,3,4,2024-02-26,Smart TV,1,3.0,8.0,Outstanding direction and screenplay.,positive,0.96
13524,58,611,3,2024-04-04,Smart TV,0,4.0,6.0,Mixed feelings about this one.,neutral,0.423
13525,5293,778,3,2024-07-09,Smart TV,1,,,Not bad but not great either.,neutral,0.551
13526,6387,893,5,2024-01-22,Tablet,1,0.0,3.0,This movie exceeded my expectations.,positive,0.845
13527,7666,989,1,2025-04-11,Laptop,0,6.0,6.0,Overhyped. Didn't live up to expectations.,negative,0.323
13528,6353,816,3,2024-02-07,Laptop,1,1.0,8.0,Average movie. Some good moments.,neutral,0.546
13529,4379,131,4,2024-03-12,Tablet,1,,,Incredible story telling. Kept me engaged throughout.,positive,0.828
13530,3861,393,2,2024-06-13,Laptop,1,2.0,8.0,Disappointing. Expected much more.,negative,0.341
13531,1057,212,4,2025-01-15,Tablet,1,7.0,7.0,Fantastic cinematography and plot twists.,positive,0.616
13532,9748,659,5,2024-09-11,Tablet,1,3.0,4.0,Amazing show! Couldn't stop watching.,positive,
13533,8462,134,5,2024-10-13,Smart TV,1,,,Brilliant performance by the cast. Must watch!,positive,0.816
13534,148,296,5,2024-08-05,Laptop,1,,,Brilliant performance by the cast. Must watch!,positive,0.697
13535,2343,868,4,2025-01-01,Smart TV,1,2.0,9.0,Absolutely loved this movie. Great acting and storyline.,positive,0.704
13536,3230,115,1,2024-01-30,Smart TV,1,3.0,10.0,"Boring storyline, couldn't finish watching.",negative,0.117
13537,216,922,4,2024-01-29,Tablet,1,4.0,4.0,Brilliant performance by the cast. Must watch!,positive,
13538,3192,808,3,2025-08-29,Mobile,1,5.0,5.0,,neutral,0.581
13539,5410,85,4,2024-10-17,Laptop,1,3.0,5.0,Perfect blend of drama and action.,positive,0.901
13540,6458,653,5,2024-11-01,Smart TV,1,3.0,4.0,,positive,0.948
13541,7547,978,3,2025-12-04,Tablet,1,3.0,6.0,It's fine for background watching.,neutral,0.594
13542,6876,133,3,2025-11-29,Smart TV,1,2.0,2.0,Not bad but not great either.,neutral,0.562
13543,4336,507,2,2025-03-07,Mobile,1,2.0,8.0,Not worth the time. Very predictable.,negative,0.388
13544,6971,587,4,2024-04-09,Laptop,1,1.0,2.0,Perfect blend of drama and action.,positive,0.894
13545,526,843,3,2025-12-05,Laptop,1,5.0,5.0,It was okay. Nothing special.,neutral,0.466
13546,2950,866,5,2025-09-09,Tablet,1,1.0,2.0,This movie exceeded my expectations.,positive,0.944
13547,4836,726,3,2025-03-15,Smart TV,1,,,Could have been better.,neutral,0.52
13548,5095,397,4,2024-03-16,Tablet,1,4.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.925
13549,9840,604,5,2025-10-03,Mobile,1,4.0,8.0,Brilliant performance by the cast. Must watch!,positive,0.647
13550,6827,326,4,2024-09-10,Mobile,1,3.0,3.0,This movie exceeded my expectations.,positive,0.667
13551,4172,905,4,2025-05-04,Smart TV,1,1.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.718
13552,6153,185,3,2025-01-08,Laptop,1,2.0,5.0,,neutral,0.418
13553,8025,397,4,2025-10-27,Laptop,1,3.0,7.0,Outstanding direction and screenplay.,positive,0.693
13554,6491,838,3,2025-12-22,Tablet,1,3.0,4.0,Mixed feelings about this one.,neutral,0.429
13555,8545,730,4,2024-12-18,Mobile,1,,,Amazing show! Couldn't stop watching.,positive,0.837
13556,8076,830,1,2024-01-26,Smart TV,1,4.0,6.0,Overhyped. Didn't live up to expectations.,negative,0.326
13557,6817,302,5,2025-02-24,Mobile,1,2.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.679
13558,7186,877,4,2025-11-25,Laptop,1,3.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.662
13559,8629,496,3,2025-08-01,Tablet,1,2.0,5.0,It's fine for background watching.,neutral,0.433
13560,6071,745,5,2025-11-20,Smart TV,1,2.0,3.0,Fantastic cinematography and plot twists.,positive,0.7
13561,7106,998,4,2024-09-03,Tablet,1,3.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,0.986
13562,6365,336,1,2025-04-18,Mobile,1,2.0,3.0,Confusing plot. Hard to follow.,negative,0.114
13563,3001,143,4,2024-08-26,Tablet,0,1.0,1.0,Amazing show! Couldn't stop watching.,positive,0.964
13564,5237,796,3,2024-10-30,Smart TV,1,7.0,8.0,Could have been better.,neutral,0.523
13565,6200,812,5,2025-11-28,Laptop,1,2.0,6.0,This series is a masterpiece!,positive,0.967
13566,3356,327,4,2025-01-31,Laptop,0,6.0,6.0,Outstanding direction and screenplay.,positive,0.928
13567,225,344,5,2025-10-22,Mobile,1,0.0,6.0,Outstanding direction and screenplay.,positive,0.864
13568,961,974,1,2025-08-04,Mobile,0,5.0,8.0,"Boring storyline, couldn't finish watching.",negative,0.361
13569,648,688,3,2024-04-30,Tablet,1,3.0,6.0,,neutral,0.507
13570,5582,642,4,2024-06-09,Laptop,1,5.0,5.0,Fantastic cinematography and plot twists.,positive,0.8
13571,7751,240,5,2024-10-23,Tablet,1,3.0,5.0,Perfect blend of drama and action.,positive,0.677
13572,1289,10,4,2024-08-08,Smart TV,1,10.0,10.0,Absolutely loved this movie. Great acting and storyline.,positive,0.754
13573,3432,896,3,2024-08-08,Tablet,1,4.0,6.0,Watchable but predictable.,neutral,0.414
13574,1246,585,4,2024-07-22,Tablet,1,2.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.981
13575,9088,453,4,2024-12-19,Mobile,0,3.0,3.0,This series is a masterpiece!,positive,0.652
13576,703,299,2,2024-04-25,Laptop,1,3.0,6.0,Not worth the time. Very predictable.,negative,0.016
13577,7650,99,4,2025-06-05,Laptop,1,1.0,3.0,This series is a masterpiece!,positive,0.646
13578,3575,396,3,2024-11-25,Mobile,1,5.0,5.0,Mixed feelings about this one.,neutral,0.473
13579,1617,599,3,2025-05-05,Tablet,1,0.0,4.0,Has its moments but overall average.,neutral,0.502
13580,8672,219,4,2024-05-04,Smart TV,1,,,One of the best series I've ever watched. Highly recommend!,positive,0.746
13581,1128,819,4,2025-01-20,Laptop,1,8.0,8.0,,positive,0.682
13582,4496,312,5,2025-06-26,Laptop,1,6.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.697
13583,704,87,4,2025-06-09,Mobile,1,3.0,6.0,Outstanding direction and screenplay.,positive,0.795
13584,1540,387,2,2025-12-09,Tablet,1,,,Waste of time. Poor character development.,negative,0.107
13585,2069,591,4,2025-03-27,Mobile,1,,,Incredible story telling. Kept me engaged throughout.,positive,0.847
13586,2428,138,4,2025-06-17,Smart TV,1,3.0,3.0,This series is a masterpiece!,positive,0.73
13587,6042,806,5,2025-06-30,Mobile,1,1.0,6.0,,positive,0.977
13588,8023,880,4,2025-10-29,Smart TV,1,3.0,5.0,Outstanding direction and screenplay.,positive,0.754
13589,6367,82,2,2024-06-15,Smart TV,1,3.0,5.0,Confusing plot. Hard to follow.,negative,0.249
13590,8970,438,4,2025-07-08,Mobile,1,4.0,7.0,Fantastic cinematography and plot twists.,positive,0.928
13591,5075,894,3,2025-12-09,Tablet,1,3.0,3.0,Watchable but predictable.,neutral,0.577
13592,4952,431,4,2024-11-21,Mobile,1,3.0,6.0,Brilliant performance by the cast. Must watch!,positive,0.986
13593,8899,559,5,2025-06-19,Smart TV,1,1.0,2.0,Fantastic cinematography and plot twists.,positive,
13594,35,276,3,2024-10-24,Tablet,1,,,Could have been better.,neutral,0.416
13595,6017,569,5,2024-02-09,Laptop,1,5.0,6.0,Amazing show! Couldn't stop watching.,positive,0.837
13596,8977,171,3,2024-09-17,Tablet,0,5.0,8.0,Okay for a one-time watch.,neutral,0.492
13597,771,530,5,2024-04-16,Mobile,1,2.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.968
13598,9170,601,4,2025-04-07,Mobile,1,,,,positive,0.758
13599,9998,597,4,2025-04-08,Laptop,1,,,This movie exceeded my expectations.,positive,0.72
13600,7946,75,4,2025-05-14,Mobile,0,3.0,7.0,Fantastic cinematography and plot twists.,positive,0.8
13601,2427,710,3,2024-09-27,Tablet,1,3.0,7.0,Has its moments but overall average.,neutral,
13602,9955,886,2,2025-08-27,Smart TV,0,,,"Boring storyline, couldn't finish watching.",negative,0.239
13603,5769,55,5,2025-11-20,Laptop,1,5.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.706
13604,9937,140,3,2024-10-07,Laptop,0,4.0,7.0,It's fine for background watching.,neutral,0.533
13605,2679,168,5,2024-02-21,Laptop,1,3.0,4.0,Fantastic cinematography and plot twists.,positive,0.753
13606,4918,140,3,2025-05-12,Tablet,1,2.0,5.0,Okay for a one-time watch.,neutral,
13607,9623,579,3,2024-12-10,Mobile,1,3.0,5.0,It's fine for background watching.,neutral,0.596
13608,3493,447,3,2024-01-29,Laptop,1,0.0,3.0,It was okay. Nothing special.,neutral,0.491
13609,4447,341,5,2024-08-04,Tablet,1,2.0,2.0,Outstanding direction and screenplay.,positive,0.839
13610,865,499,3,2025-09-01,Laptop,1,4.0,9.0,It's fine for background watching.,neutral,0.442
13611,3432,553,4,2024-06-24,Smart TV,1,2.0,8.0,One of the best series I've ever watched. Highly recommend!,positive,0.671
13612,1917,619,2,2025-05-17,Mobile,1,2.0,8.0,"Boring storyline, couldn't finish watching.",negative,0.113
13613,1268,880,4,2025-10-30,Laptop,1,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,
13614,6062,484,4,2024-06-17,Tablet,1,6.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.932
13615,4544,12,2,2025-05-13,Tablet,1,3.0,3.0,Overhyped. Didn't live up to expectations.,negative,
13616,2085,480,4,2025-01-15,Smart TV,1,1.0,5.0,,positive,0.838
13617,6471,817,4,2024-08-25,Laptop,0,3.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.833
13618,3570,269,2,2025-02-11,Smart TV,1,6.0,7.0,Not worth the time. Very predictable.,negative,0.074
13619,2733,199,2,2024-02-07,Smart TV,1,4.0,6.0,Poor acting and weak plot.,negative,0.231
13620,5013,649,2,2025-08-19,Laptop,0,5.0,9.0,Confusing plot. Hard to follow.,negative,0.36
13621,7973,259,5,2025-06-07,Laptop,1,3.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.85
13622,6426,506,2,2024-11-21,Tablet,1,1.0,3.0,,negative,0.371
13623,3154,828,4,2025-11-22,Tablet,1,4.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.961
13624,2351,831,4,2024-08-11,Laptop,1,4.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.912
13625,1528,695,3,2024-10-27,Laptop,1,1.0,7.0,It's fine for background watching.,neutral,
13626,8190,516,3,2025-07-23,Smart TV,1,3.0,3.0,It's fine for background watching.,neutral,0.559
13627,8126,922,4,2024-02-22,Laptop,0,4.0,4.0,Fantastic cinematography and plot twists.,positive,0.86
13628,7060,120,4,2025-06-02,Mobile,1,1.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.976
13629,8283,173,3,2024-11-14,Smart TV,1,4.0,4.0,Mixed feelings about this one.,neutral,0.576
13630,9931,305,3,2024-04-04,Laptop,0,3.0,10.0,Decent watch but forgettable.,neutral,0.595
13631,7478,976,4,2024-05-02,Laptop,1,1.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.667
13632,7153,951,4,2025-02-03,Mobile,1,4.0,6.0,Fantastic cinematography and plot twists.,positive,0.728
13633,4603,41,4,2024-09-08,Tablet,1,,,This movie exceeded my expectations.,positive,
13634,5515,649,1,2025-02-25,Laptop,1,2.0,9.0,Disappointing. Expected much more.,negative,0.385
13635,2340,424,2,2024-01-19,Smart TV,1,8.0,8.0,Poor acting and weak plot.,negative,0.284
13636,7585,327,4,2024-06-14,Laptop,1,3.0,5.0,Outstanding direction and screenplay.,positive,0.778
13637,1613,976,3,2024-07-01,Laptop,1,4.0,4.0,It was okay. Nothing special.,neutral,0.441
13638,3349,74,5,2024-08-10,Mobile,1,,,Perfect blend of drama and action.,positive,0.67
13639,2881,134,3,2025-07-11,Tablet,1,,,It's fine for background watching.,neutral,0.482
13640,6451,274,3,2024-12-04,Mobile,1,2.0,3.0,,neutral,0.446
13641,2933,356,5,2024-08-19,Mobile,1,3.0,7.0,Perfect blend of drama and action.,positive,0.788
13642,6070,831,4,2025-02-09,Tablet,0,3.0,5.0,Brilliant performance by the cast. Must watch!,positive,
13643,1885,46,3,2025-08-27,Smart TV,0,1.0,2.0,Decent watch but forgettable.,neutral,0.462
13644,2821,760,5,2025-08-25,Laptop,1,2.0,2.0,One of the best series I've ever watched. Highly recommend!,positive,0.783
13645,2108,107,4,2025-02-14,Smart TV,1,3.0,11.0,Outstanding direction and screenplay.,positive,0.769
13646,5735,215,3,2024-08-06,Smart TV,0,2.0,5.0,Not bad but not great either.,neutral,0.465
13647,8881,918,3,2024-07-09,Laptop,1,2.0,6.0,Average movie. Some good moments.,neutral,0.555
13648,515,701,4,2024-03-20,Smart TV,1,2.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.803
13649,309,997,5,2024-08-06,Mobile,1,3.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.701
13650,2982,707,4,2024-05-09,Mobile,1,5.0,6.0,Fantastic cinematography and plot twists.,positive,0.699
13651,6788,550,3,2024-02-23,Laptop,1,2.0,5.0,Decent watch but forgettable.,neutral,0.563
13652,6116,46,4,2024-11-30,Mobile,1,,,Fantastic cinematography and plot twists.,positive,0.919
13653,9433,814,3,2025-01-25,Tablet,1,3.0,4.0,Mixed feelings about this one.,neutral,0.497
13654,1289,953,4,2025-04-10,Laptop,1,2.0,5.0,Fantastic cinematography and plot twists.,positive,0.657
13655,6736,628,4,2025-02-22,Tablet,1,3.0,3.0,This movie exceeded my expectations.,positive,0.948
13656,6470,729,5,2024-05-26,Smart TV,1,4.0,6.0,Outstanding direction and screenplay.,positive,0.782
13657,7703,939,1,2024-08-23,Laptop,0,3.0,3.0,Confusing plot. Hard to follow.,negative,0.044
13658,5679,938,3,2025-03-17,Smart TV,0,3.0,6.0,Okay for a one-time watch.,neutral,0.562
13659,8003,829,2,2025-05-12,Mobile,1,4.0,7.0,Terrible script and direction.,negative,
13660,6266,405,4,2025-03-23,Tablet,0,3.0,3.0,This series is a masterpiece!,positive,0.889
13661,4107,503,5,2025-03-08,Mobile,1,7.0,7.0,Fantastic cinematography and plot twists.,positive,0.651
13662,5005,771,4,2025-09-12,Mobile,1,6.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.975
13663,1904,725,1,2024-04-28,Tablet,1,,,Waste of time. Poor character development.,negative,0.257
13664,9462,825,5,2024-11-17,Tablet,1,5.0,5.0,Amazing show! Couldn't stop watching.,positive,0.791
13665,1037,382,5,2024-05-06,Smart TV,1,5.0,8.0,Absolutely loved this movie. Great acting and storyline.,positive,0.958
13666,384,450,1,2025-03-01,Tablet,1,1.0,7.0,Confusing plot. Hard to follow.,negative,0.041
13667,5224,559,5,2024-06-15,Smart TV,0,3.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.721
13668,696,580,1,2025-10-20,Tablet,1,4.0,5.0,Disappointing. Expected much more.,negative,0.366
13669,2023,549,3,2025-11-18,Smart TV,1,1.0,5.0,Has its moments but overall average.,neutral,0.516
13670,8377,513,5,2025-04-06,Laptop,1,,,Incredible story telling. Kept me engaged throughout.,positive,0.957
13671,7047,234,3,2025-09-13,Tablet,1,,,Decent watch but forgettable.,neutral,0.58
13672,2259,305,3,2024-12-18,Mobile,0,6.0,7.0,Decent watch but forgettable.,neutral,0.5
13673,7194,935,5,2025-10-11,Smart TV,1,,,This series is a masterpiece!,positive,0.714
13674,7035,963,3,2024-04-08,Laptop,1,2.0,5.0,Okay for a one-time watch.,neutral,
13675,6091,771,4,2024-08-30,Laptop,1,3.0,4.0,This movie exceeded my expectations.,positive,
13676,8533,882,5,2025-10-19,Laptop,1,1.0,5.0,Perfect blend of drama and action.,positive,0.93
13677,2997,590,3,2025-09-09,Smart TV,1,1.0,4.0,Has its moments but overall average.,neutral,0.546
13678,734,257,5,2024-01-18,Mobile,1,3.0,4.0,This movie exceeded my expectations.,positive,0.92
13679,4866,674,2,2025-07-27,Tablet,1,,,Terrible script and direction.,negative,0.265
13680,599,844,1,2025-05-01,Laptop,1,1.0,2.0,Waste of time. Poor character development.,negative,0.171
13681,3562,855,5,2025-07-12,Tablet,1,1.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.655
13682,113,997,3,2024-08-18,Smart TV,1,4.0,4.0,Okay for a one-time watch.,neutral,
13683,9115,739,3,2024-05-04,Tablet,0,3.0,3.0,Not bad but not great either.,neutral,0.463
13684,1077,638,4,2024-03-09,Laptop,1,2.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.631
13685,7085,135,2,2024-03-27,Tablet,1,4.0,4.0,Overhyped. Didn't live up to expectations.,negative,0.164
13686,9412,303,3,2024-06-14,Laptop,1,2.0,6.0,Not bad but not great either.,neutral,0.552
13687,9337,887,4,2024-07-25,Laptop,1,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.649
13688,3678,608,4,2024-10-12,Mobile,1,3.0,3.0,Outstanding direction and screenplay.,positive,0.862
13689,3292,333,4,2024-02-13,Laptop,1,,,Outstanding direction and screenplay.,positive,0.705
13690,3089,143,3,2024-11-12,Mobile,1,3.0,4.0,Decent watch but forgettable.,neutral,0.431
13691,1846,579,3,2024-02-10,Tablet,1,,,Okay for a one-time watch.,neutral,0.593
13692,8387,829,4,2024-09-06,Smart TV,1,4.0,6.0,Fantastic cinematography and plot twists.,positive,0.643
13693,9115,229,5,2025-08-18,Mobile,1,3.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.877
13694,1665,385,5,2024-05-01,Tablet,1,4.0,5.0,Perfect blend of drama and action.,positive,0.667
13695,6974,849,3,2024-09-21,Laptop,1,3.0,6.0,Has its moments but overall average.,neutral,0.444
13696,370,618,5,2025-07-15,Laptop,1,2.0,2.0,Outstanding direction and screenplay.,positive,0.89
13697,3024,477,5,2025-10-13,Tablet,1,3.0,4.0,Perfect blend of drama and action.,positive,0.664
13698,5793,863,3,2025-08-31,Laptop,1,9.0,9.0,Watchable but predictable.,neutral,0.46
13699,6611,638,4,2025-03-18,Mobile,1,3.0,3.0,Brilliant performance by the cast. Must watch!,positive,0.768
13700,7522,281,2,2025-02-12,Laptop,1,2.0,5.0,Not my cup of tea. Too violent.,negative,0.204
13701,3120,466,3,2025-08-14,Laptop,1,3.0,3.0,It was okay. Nothing special.,neutral,0.556
13702,8477,241,4,2024-07-21,Smart TV,1,4.0,5.0,Fantastic cinematography and plot twists.,positive,0.776
13703,5297,26,4,2025-07-29,Tablet,1,1.0,4.0,This movie exceeded my expectations.,positive,0.921
13704,4693,705,3,2025-10-01,Mobile,1,1.0,5.0,Decent watch but forgettable.,neutral,0.525
13705,6050,786,3,2024-09-17,Mobile,0,5.0,5.0,It's fine for background watching.,neutral,0.594
13706,3697,955,3,2024-09-11,Tablet,1,3.0,6.0,Could have been better.,neutral,0.546
13707,6030,971,4,2025-04-12,Laptop,1,3.0,8.0,This movie exceeded my expectations.,positive,0.722
13708,5512,263,5,2025-02-25,Laptop,1,4.0,10.0,One of the best series I've ever watched. Highly recommend!,positive,0.704
13709,6564,513,2,2025-08-21,Tablet,1,,,Terrible script and direction.,negative,0.129
13710,4288,692,5,2025-06-05,Tablet,1,3.0,8.0,Brilliant performance by the cast. Must watch!,positive,0.602
13711,369,759,3,2024-01-11,Laptop,1,3.0,11.0,Has its moments but overall average.,neutral,0.568
13712,8072,594,5,2024-12-04,Smart TV,1,3.0,6.0,Fantastic cinematography and plot twists.,positive,0.856
13713,8203,791,3,2025-07-01,Mobile,1,6.0,6.0,It's fine for background watching.,neutral,0.448
13714,4194,636,3,2024-01-05,Mobile,1,6.0,6.0,Has its moments but overall average.,neutral,
13715,704,143,3,2025-10-21,Smart TV,1,1.0,1.0,Average movie. Some good moments.,neutral,0.516
13716,27,391,3,2024-10-06,Laptop,1,3.0,6.0,Decent watch but forgettable.,neutral,0.461
13717,3535,746,4,2025-06-05,Smart TV,0,1.0,4.0,Fantastic cinematography and plot twists.,positive,0.922
13718,536,390,1,2025-08-25,Mobile,1,3.0,3.0,"Boring storyline, couldn't finish watching.",negative,0.109
13719,9972,583,5,2024-03-15,Smart TV,1,2.0,10.0,Outstanding direction and screenplay.,positive,0.993
13720,5914,546,3,2024-09-16,Mobile,0,,,Decent watch but forgettable.,neutral,0.53
13721,6853,471,4,2024-03-19,Smart TV,1,,,Outstanding direction and screenplay.,positive,0.935
13722,2986,135,5,2024-08-16,Laptop,1,1.0,2.0,Outstanding direction and screenplay.,positive,0.926
13723,9177,856,4,2025-03-26,Mobile,1,3.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.841
13724,6612,238,3,2024-08-25,Smart TV,0,3.0,4.0,Average movie. Some good moments.,neutral,
13725,5712,786,2,2025-01-21,Tablet,1,,,Terrible script and direction.,negative,0.104
13726,3150,348,4,2025-12-12,Mobile,0,1.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.869
13727,5683,284,5,2024-10-02,Mobile,1,,,Outstanding direction and screenplay.,positive,0.771
13728,7549,505,2,2024-06-23,Tablet,1,3.0,4.0,Waste of time. Poor character development.,negative,0.211
13729,2678,582,3,2025-06-06,Tablet,1,6.0,6.0,,neutral,0.585
13730,8107,80,4,2025-12-10,Laptop,1,2.0,5.0,Brilliant performance by the cast. Must watch!,positive,
13731,5777,851,4,2025-06-19,Tablet,1,2.0,3.0,,positive,0.936
13732,6180,876,2,2025-05-27,Laptop,0,4.0,5.0,Not worth the time. Very predictable.,negative,0.366
13733,71,426,3,2024-12-19,Laptop,1,4.0,6.0,Decent watch but forgettable.,neutral,0.485
13734,8147,893,3,2025-01-14,Mobile,0,4.0,4.0,Mixed feelings about this one.,neutral,0.506
13735,1336,643,4,2024-08-04,Tablet,1,6.0,6.0,This series is a masterpiece!,positive,
13736,1689,430,5,2025-10-31,Smart TV,1,4.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.87
13737,1568,205,2,2024-05-01,Laptop,1,4.0,4.0,Slow paced and boring.,negative,0.248
13738,8809,418,4,2025-09-27,Laptop,1,,,Perfect blend of drama and action.,positive,0.803
13739,7592,982,4,2024-01-19,Tablet,1,4.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.673
13740,1686,481,4,2025-07-11,Laptop,1,0.0,5.0,This series is a masterpiece!,positive,0.689
13741,5392,686,3,2024-01-28,Tablet,1,1.0,5.0,Average movie. Some good moments.,neutral,0.581
13742,9867,130,4,2025-10-11,Mobile,1,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.622
13743,2988,389,3,2025-08-09,Mobile,1,3.0,3.0,Watchable but predictable.,neutral,0.483
13744,1756,988,5,2024-09-08,Mobile,1,5.0,5.0,Outstanding direction and screenplay.,positive,0.71
13745,7496,790,3,2024-04-16,Smart TV,0,3.0,9.0,Not bad but not great either.,neutral,0.412
13746,2192,605,5,2025-09-03,Tablet,1,2.0,5.0,This movie exceeded my expectations.,positive,0.68
13747,6276,434,3,2024-10-13,Laptop,1,2.0,4.0,Watchable but predictable.,neutral,0.507
13748,5829,716,4,2024-06-05,Laptop,1,1.0,7.0,Amazing show! Couldn't stop watching.,positive,0.939
