age,gender,country,subscription_type,primary_device,monthly_fee,account_age_months,devices_used,completion_rate,cost_per_hour,churned
42.0,Female,USA,Premium,Smart TV,27.48,22,5,0.8291282051282052,2.2013351134846464,0
22.0,Female,USA,Premium,Gaming Console,27.48,17,5,0.8876444444444445,1.7273965426925093,0
36.0,Male,Canada,Standard,Gaming Console,27.5,3,4,0.439,4.489795918367347,0
46.0,Male,USA,Premium+,Smart TV,27.51,20,5,0.916775641025641,2.118598382749326,0
22.0,Male,Canada,Standard,Smart TV,27.55,15,5,0.840939393939394,2.038475767665557,0
41.0,Male,Canada,Standard,Desktop,27.56,17,4,0.895625,3.9277909738717334,0
35.03946643148495,Male,Canada,Premium,Desktop,27.56,17,4,0.6696013986013987,2.1430793157076202,0
30.0,Male,USA,Basic,Gaming Console,27.56,3,4,0.723090909090909,3.4827295703454086,0
39.0,Female,Canada,Premium,Smart TV,27.57,3,5,0.3525,2.9746448480489116,0
29.0,Male,USA,Basic,Tablet,27.57,5,5,0.5178750000000001,4.670242800677583,0
37.0,Female,USA,Basic,Laptop,27.57,5,5,0.7925714285714286,6.66210229561015,0
35.03946643148495,Female,USA,Standard,Smart TV,27.59,25,5,0.46416666666666667,1.827757535607817,0
20.0,Female,USA,Premium+,Desktop,27.59,25,5,0.8208181818181819,1.7355839798699935,0
21.0,Male,USA,Premium,Gaming Console,27.59,1,5,0.7477272727272727,2.364519354377946,1
21.0,Male,Canada,Premium,Desktop,27.63,32,5,0.890525641025641,2.619785082174462,0
58.0,Male,Canada,Standard,Laptop,27.64,21,4,1.3199999999999998,17.221183800623052,0
23.0,Male,USA,Standard,Desktop,27.64,23,5,0.739125,3.06543438077634,0
35.03946643148495,Male,USA,Standard,Gaming Console,27.65,34,5,0.7305,3.0501930501930503,0
26.0,Female,Canada,Standard,Smart TV,27.66,17,5,0.5643333333333334,1.1374914324880054,0
32.0,Male,USA,Premium+,Gaming Console,27.67,19,5,0.7614000000000001,13.630541871921185,0
13.0,Male,Canada,Standard,Tablet,27.67,6,5,0.6276181818181819,2.0935687263556115,0
45.0,Female,USA,Premium,Gaming Console,27.7,10,5,0.5643,2.892446919596241,1
33.0,Female,Canada,Premium,Gaming Console,27.71,31,5,0.5241313131313131,1.8204314026059347,0
25.0,Female,USA,Standard,Gaming Console,27.71,16,5,0.8390718954248366,1.1896107613050946,0
31.0,Other,USA,Standard,Laptop,27.71,8,5,0.4246666666666667,4.049196298100341,0
38.0,Male,USA,Premium,Gaming Console,27.72,30,4,0.933142857142857,5.205633802816901,0
33.0,Prefer not to say,Canada,Premium+,Mobile,27.73,17,5,1.3267619047619048,2.7093307278944794,0
38.0,Female,USA,Standard,Smart TV,27.73,28,5,0.7767999999999999,2.9395759717314487,0
38.0,Prefer not to say,USA,Premium,Smart TV,27.73,28,5,0.7450714285714286,2.7297785069729286,0
63.0,Female,USA,Premium,Desktop,27.74,5,5,0.5445666666666666,2.5130605465800993,0
23.0,Female,Canada,Standard,Smart TV,27.75,11,5,0.6631904761904761,3.886554621848739,0
60.0,Other,Canada,Premium,Desktop,27.76,36,5,0.8466666666666667,1.5446536214411575,0
40.0,Female,Canada,Premium,Laptop,27.77,25,5,0.462375,5.519046041735675,0
38.0,Female,Canada,Premium,Tablet,27.77,11,5,0.8034242424242424,2.2054268696227664,1
18.0,Male,USA,Premium,Mobile,27.79,12,5,0.5797948717948718,3.382150101419878,0
18.0,Male,USA,Premium,Mobile,27.79,12,5,0.5797948717948718,3.382150101419878,0
36.0,Female,Canada,Standard,Laptop,27.83,28,5,0.7410000000000001,2.5411657281996654,0
47.0,Male,USA,Standard,Mobile,27.84,32,5,0.6539861111111112,4.3432137285491415,1
38.0,Male,USA,Standard,Smart TV,27.85,24,5,0.5016969696969698,2.0690936106983653,0
46.0,Female,Canada,Premium,Smart TV,27.86,8,5,0.4951111111111111,4.824242424242424,0
44.0,Male,USA,Premium,Mobile,27.87,2,3,0.6214999999999999,5.9892550143266465,0
42.0,Female,Canada,Standard,Tablet,27.87,18,4,0.974625,3.389823636732211,0
48.0,Female,USA,Basic,Smart TV,27.88,5,5,0.8221923076923077,2.0151788941091433,0
30.0,Female,USA,Basic,Tablet,27.88,8,3,0.7322222222222222,1.243440124879209,0
28.0,Prefer not to say,USA,Premium,Mobile,27.89,2,4,0.6668,8.520366598778004,0
46.0,Female,Canada,Premium+,Mobile,27.91,25,5,0.6263939393939394,2.046938027136047,0
35.03946643148495,Female,Canada,Premium,Laptop,27.91,13,5,0.33925000000000005,4.367762128325509,0
31.0,Other,USA,Premium,Mobile,27.92,19,4,1.1856666666666666,3.4827442827442825,0
43.0,Female,Canada,Standard,Gaming Console,27.92,4,5,0.8780000000000001,3.219062259800154,0
57.0,Female,USA,Basic,Smart TV,27.92,28,5,1.0976363636363637,2.677321400031964,1
24.0,Female,USA,Basic,Tablet,27.92,19,5,0.7395,3.5274794693619707,0
34.0,Male,USA,Standard,Mobile,27.93,26,5,0.8226,3.9090272918124565,0
17.0,Female,Canada,Basic,Laptop,27.93,30,5,0.9838,4.20210631895687,0
39.0,Female,USA,Standard,Smart TV,27.95,28,5,0.8161428571428573,4.8010306326939585,0
20.0,Male,Canada,Basic,Desktop,27.95,2,4,0.6868611111111111,1.8165077989601388,1
35.03946643148495,Female,USA,Standard,Tablet,27.96,8,4,1.09525,45.463414634146346,0
26.0,Female,USA,Premium,Gaming Console,27.97,7,5,0.7097500000000001,2.861381074168798,0
42.0,Male,USA,Premium,Smart TV,27.99,25,5,0.9087777777777777,3.6636125654450256,1
26.0,Male,USA,Standard,Desktop,27.99,15,4,0.9725714285714285,5.989300998573466,0
31.0,Female,USA,Premium,Gaming Console,28.0,10,5,0.679452380952381,3.511705685618729,0
53.0,Male,USA,Standard,Gaming Console,28.0,8,4,0.6187142857142858,3.986710963455149,0
41.0,Male,USA,Standard,Tablet,28.0,33,5,0.8774692307692309,2.552027950782318,0
31.0,Prefer not to say,USA,Basic,Smart TV,28.01,11,5,0.7778272727272727,3.265203030891781,0
45.0,Male,Canada,Standard,Smart TV,28.03,2,5,0.8515714285714286,2.6265812900203027,0
28.0,Female,USA,Standard,Desktop,28.03,31,4,0.9741428571428571,1.9366651312759098,1
29.0,Female,USA,Premium,Laptop,28.03,34,5,0.7613809523809525,3.1630618769983068,0
25.0,Male,USA,Basic,Desktop,28.04,17,4,0.8696987179487179,2.0414998179832544,0
54.0,Male,USA,Basic,Gaming Console,28.04,9,5,0.7292539682539683,2.5364088647670737,0
38.0,Male,USA,Premium,Laptop,28.05,31,5,0.4080833333333333,2.2560321715817695,0
25.0,Male,USA,Premium,Mobile,28.06,3,5,0.6345,1.2088748474186832,0
40.0,Female,USA,Premium,Tablet,28.08,18,4,0.7809999999999999,2.65531914893617,0
9.0,Other,USA,Premium,Tablet,28.09,21,5,0.6784333333333333,1.2824532034697917,0
38.0,Male,Canada,Standard,Laptop,28.09,20,3,1.0455,4.732940185341196,0
16.0,Female,Canada,Premium,Mobile,28.1,7,5,0.7528181818181818,2.882051282051282,0
24.0,Female,Canada,Basic,Tablet,28.1,6,5,0.7288571428571429,5.260530421216849,0
20.0,Male,USA,Premium,Smart TV,28.12,20,4,0.749875,2.8190476190476192,0
13.0,Male,USA,Standard,Laptop,28.12,30,5,0.7994285714285714,18.851396648044695,0
35.03946643148495,Female,Canada,Basic,Smart TV,28.12,26,4,0.49625,3.3219137625516835,0
35.0,Female,USA,Premium,Tablet,28.13,7,5,0.5393749999999999,3.845522898154477,0
35.0,Female,USA,Premium,Tablet,28.13,7,5,0.5393749999999999,3.845522898154477,0
48.0,Prefer not to say,USA,Standard,Gaming Console,28.14,30,5,0.8285,7.395532194480947,0
20.0,Female,Canada,Premium+,Smart TV,28.16,17,5,0.38157142857142856,2.015748031496063,0
37.0,Male,Canada,Standard,Tablet,28.16,2,5,0.77075,1.7371992597162245,0
42.0,Female,USA,Premium+,Desktop,28.17,22,4,0.4891818181818182,2.4714139494078085,1
35.03946643148495,Male,USA,Basic,Gaming Console,28.18,20,5,0.538142857142857,1.7237231114282803,0
25.0,Male,Canada,Standard,Smart TV,28.18,25,5,0.7189999999999999,4.808873720136519,1
20.0,Female,USA,Basic,Smart TV,28.18,4,5,0.5251794871794873,2.491600353669319,0
38.0,Prefer not to say,USA,Premium,Mobile,28.2,9,4,0.8792,4.555735056542811,0
18.0,Male,USA,Standard,Tablet,28.2,4,5,0.7283660130718954,1.4891744411195214,0
35.0,Male,Canada,Standard,Desktop,28.2,23,4,0.7592941176470589,3.822001355319629,0
35.03946643148495,Male,USA,Premium+,Mobile,28.21,22,5,0.6753923076923076,2.216025137470542,0
54.0,Male,USA,Premium+,Smart TV,28.21,5,5,0.8280000000000001,2.0651537335285504,0
28.0,Female,USA,Premium+,Desktop,28.22,13,5,0.8367272727272728,3.3911476066493087,0
28.0,Female,USA,Premium+,Desktop,28.22,13,5,0.8367272727272728,3.3911476066493087,0
55.0,Other,Canada,Standard,Gaming Console,28.24,35,4,0.786,3.1500278862242044,0
66.0,Female,Canada,Basic,Tablet,28.24,24,5,0.73475,1.91414369633981,0
5.0,Male,Canada,Premium+,Desktop,28.25,31,4,0.8370238095238096,11.3682092555332,0
35.03946643148495,Male,USA,Premium,Gaming Console,28.25,2,5,0.8573272727272727,3.3551068883610453,1
48.0,Female,Canada,Standard,Laptop,28.27,18,5,0.7073626373626374,1.776683775007856,1
45.0,Male,USA,Premium,Smart TV,28.27,23,4,0.8492857142857143,4.898065261334104,0
47.0,Female,USA,Standard,Tablet,28.27,2,5,0.7987582417582417,3.3910435825669727,0
39.0,Female,Canada,Standard,Smart TV,28.27,23,3,0.95075,9.263790278536318,0
36.0,Female,USA,Premium,Gaming Console,28.3,34,5,0.6744,2.65188193034515,0
10.0,Female,USA,Premium,Desktop,28.31,26,5,0.6207368421052631,1.1187512349338076,0
37.0,Female,USA,Standard,Smart TV,28.31,11,4,0.4202,5.885654885654885,0
42.0,Male,USA,Standard,Smart TV,28.32,25,5,0.9273,2.6069346425283824,0
46.0,Male,USA,Premium,Smart TV,28.33,16,5,0.7142976190476191,0.8080817684811029,0
46.0,Male,USA,Premium,Smart TV,28.33,16,5,0.7142976190476191,0.8080817684811029,0
20.0,Male,USA,Premium,Gaming Console,28.34,24,5,0.425,9.761194029850746,1
24.0,Female,USA,Premium+,Smart TV,28.35,14,4,0.6530833333333333,2.292452830188679,0
57.0,Male,USA,Standard,Tablet,28.35,13,5,0.862,2.562132851333032,0
34.0,Male,Canada,Premium,Tablet,28.35,18,5,0.4418571428571429,2.5831435079726655,0
38.0,Female,USA,Standard,Gaming Console,28.36,19,4,0.7033296703296703,2.513812970896735,0
49.0,Male,USA,Standard,Smart TV,28.37,26,5,0.7583333333333333,2.905769887333561,0
38.0,Male,Canada,Basic,Tablet,28.37,11,5,0.4735555555555555,2.6358005574481265,0
35.03946643148495,Female,Canada,Basic,Gaming Console,28.38,20,5,0.6921333333333334,1.9473924977127173,1
35.03946643148495,Male,USA,Premium,Mobile,28.39,30,4,0.5396666666666667,3.849491525423729,1
44.0,Male,USA,Basic,Mobile,28.4,23,5,0.8441333333333334,2.089771891096394,0
34.0,Female,USA,Premium,Tablet,28.4,30,5,0.75075,7.549844926894106,0
43.0,Male,Canada,Basic,Laptop,28.41,25,4,0.9095714285714287,6.027581329561527,0
52.0,Male,USA,Premium,Tablet,28.41,30,5,0.73625,3.0090026478375993,0
42.0,Male,USA,Basic,Desktop,28.42,12,5,0.6015164835164836,1.645310690852953,0
26.0,Male,Canada,Premium,Smart TV,28.44,15,5,0.9355,12.996191926884999,0
23.0,Male,USA,Basic,Gaming Console,28.44,33,4,0.29066666666666663,16.895049504950496,0
33.0,Male,USA,Standard,Gaming Console,28.44,13,5,0.7204545454545455,3.893223819301848,0
37.0,Male,Canada,Standard,Smart TV,28.44,15,5,0.8530000000000001,4.260674157303371,0
35.0,Male,USA,Basic,Mobile,28.45,21,4,0.7497272727272728,3.4879444217409064,0
43.0,Female,Canada,Basic,Gaming Console,28.45,25,5,0.8961384615384616,1.8670020780925296,0
35.03946643148495,Male,USA,Standard,Desktop,28.45,32,4,0.5660833333333334,1.708537683915524,0
47.0,Female,USA,Premium+,Gaming Console,28.46,23,5,0.5788888888888889,3.090119435396308,0
21.0,Female,Canada,Premium,Tablet,28.47,17,5,0.6381,3.5432482887367764,0
34.0,Prefer not to say,USA,Premium,Laptop,28.47,35,3,0.9347000000000001,2.271240526525728,1
52.0,Male,USA,Standard,Mobile,28.48,33,5,0.96475,4.288080301129234,0
26.0,Female,USA,Standard,Desktop,28.5,4,5,0.6086153846153846,2.0191285866099893,0
65.0,Female,USA,Standard,Tablet,28.5,29,5,0.45160909090909096,2.7259684361549494,0
46.0,Female,Canada,Basic,Smart TV,28.5,29,5,0.6261666666666666,2.0694662955343093,0
33.0,Male,USA,Premium,Desktop,28.5,23,5,0.7718181818181817,4.822335025380711,1
40.0,Male,USA,Standard,Gaming Console,28.51,31,5,0.8247777777777778,5.964435146443515,1
57.0,Female,Canada,Standard,Desktop,28.52,12,5,0.7143472222222222,3.9758364312267656,1
61.0,Female,Canada,Premium,Tablet,28.53,27,5,0.825,2.313868613138686,0
35.0,Female,USA,Premium,Gaming Console,28.53,32,5,0.7782272727272727,3.3531831537708134,0
8.0,Female,USA,Standard,Laptop,28.54,19,4,0.48059595959595963,3.5921963499056004,0
26.0,Female,Canada,Standard,Desktop,28.54,7,3,0.7753333333333333,2.0122209165687424,0
52.0,Female,USA,Standard,Gaming Console,28.55,19,5,0.8737333333333334,1.777893098079917,0
52.0,Female,USA,Premium,Smart TV,28.55,13,4,0.5183333333333333,4.919586444572085,0
11.0,Male,USA,Standard,Laptop,28.56,12,5,0.6807333333333333,1.4942448552493894,0
17.0,Female,USA,Standard,Smart TV,28.56,3,4,0.5916250000000001,7.373493975903614,1
36.0,Male,Canada,Premium,Tablet,28.57,3,5,0.7214065934065934,1.5768558550271365,0
35.03946643148495,Male,USA,Standard,Mobile,28.57,21,5,0.7139166666666668,2.6717581047381547,0
35.03946643148495,Prefer not to say,USA,Premium,Smart TV,28.57,9,5,0.9330625,2.6449621971917914,0
2.0,Male,USA,Premium,Gaming Console,28.59,29,5,0.5635714285714286,3.931698372679349,0
14.0,Prefer not to say,USA,Basic,Tablet,28.6,26,4,0.9235333333333333,3.366686286050618,0
21.0,Other,Canada,Premium,Smart TV,28.61,3,5,0.8458484848484848,2.0679436212504516,0
42.0,Female,USA,Basic,Desktop,28.62,8,5,0.685,4.188292682926829,0
48.0,Female,USA,Premium,Tablet,28.63,36,5,0.8705999999999999,2.0854680101978875,0
6.0,Male,Canada,Premium,Smart TV,28.64,1,5,0.6238,2.590682948891904,1
33.0,Male,USA,Standard,Mobile,28.67,12,5,0.5492666666666667,2.8789958158995814,0
32.0,Female,USA,Standard,Smart TV,28.67,36,5,0.9473939393939395,2.94554794520548,0
23.0,Female,USA,Premium+,Smart TV,28.67,20,5,0.4806904761904762,2.6653238301828326,0
39.0,Female,USA,Premium+,Mobile,28.68,25,4,0.3748571428571428,4.66088840736728,1
25.0,Male,USA,Premium+,Mobile,28.69,34,5,0.518009090909091,2.016871704745167,1
45.0,Female,Canada,Standard,Tablet,28.7,36,5,0.7021666666666667,1.9101497504159732,0
62.0,Female,Canada,Basic,Mobile,28.71,3,5,0.7556666666666667,6.19194823867721,0
35.0,Female,USA,Premium+,Desktop,28.72,6,5,0.9285723684210526,2.028965030024726,1
26.0,Prefer not to say,USA,Basic,Gaming Console,28.73,19,5,1.1474444444444445,3.6951768488745977,0
21.0,Male,USA,Premium+,Smart TV,28.73,20,5,0.8728888888888888,5.419050613014775,0
25.0,Male,Canada,Premium+,Desktop,28.74,19,5,0.6401111111111111,4.0631479736098015,0
56.0,Female,Canada,Premium,Desktop,28.75,5,5,0.80775,1.6259779432557264,0
48.0,Female,USA,Premium+,Mobile,28.77,16,5,0.7487999999999999,2.7743490838958533,1
31.0,Male,USA,Premium,Gaming Console,28.78,3,5,0.6640079365079365,1.8853586636095645,0
28.0,Male,USA,Premium+,Gaming Console,28.8,5,5,0.46862500000000007,5.527831094049904,0
54.0,Male,USA,Premium+,Tablet,28.8,10,5,0.7650972222222222,3.3462432223082885,0
35.0,Male,Canada,Standard,Smart TV,28.81,21,5,0.6992426470588236,3.516273393002441,1
47.0,Female,USA,Premium,Laptop,28.83,5,5,0.5258888888888889,4.097110374230222,0
8.0,Female,USA,Standard,Laptop,28.89,14,5,0.6651428571428573,8.816887080366227,0
26.0,Male,USA,Premium,Gaming Console,28.89,6,5,0.9848333333333334,1.5993725779664145,0
29.0,Other,USA,Basic,Gaming Console,28.9,34,5,0.9604545454545454,2.908907901358832,0
35.03946643148495,Female,Canada,Premium+,Tablet,28.91,28,4,0.2766,3.0362331524593027,0
45.0,Female,USA,Standard,Laptop,28.91,36,5,0.7421428571428572,4.4602725636410385,0
40.0,Male,USA,Standard,Mobile,28.91,35,5,0.8364285714285715,5.26433990895296,0
40.0,Male,USA,Standard,Mobile,28.91,35,5,0.8364285714285715,5.26433990895296,0
29.0,Male,Canada,Standard,Laptop,28.93,2,5,0.6636858974358975,2.284849282611557,0
36.0,Female,Canada,Basic,Desktop,28.95,14,5,0.8130909090909091,2.1245107632093934,0
35.03946643148495,Male,Canada,Premium,Tablet,28.95,26,5,0.44285714285714284,3.9986187845303864,0
-7.0,Male,Canada,Standard,Mobile,28.96,16,5,0.7388333333333333,2.3815789473684212,0
14.0,Male,USA,Premium+,Smart TV,28.98,16,5,0.7419340659340659,2.2040816326530615,0
44.0,Female,USA,Premium,Desktop,28.98,23,5,0.8216666666666667,2.6230200633579726,1
35.03946643148495,Female,USA,Premium,Smart TV,28.99,36,4,0.7717499999999999,8.771558245083208,0
57.0,Prefer not to say,USA,Premium,Desktop,28.99,21,5,0.7577777777777778,3.973047053449063,0
39.0,Male,USA,Standard,Mobile,29.01,14,5,0.7522727272727272,2.4591692568522188,0
35.03946643148495,Prefer not to say,Canada,Premium+,Laptop,29.03,24,4,1.0439090909090907,2.5338958393948205,0
25.0,Other,Canada,Standard,Laptop,29.04,12,5,0.5972571428571428,6.975180144115292,0
37.0,Female,USA,Premium+,Desktop,29.07,2,5,0.6533181818181818,2.2188016791756775,0
35.03946643148495,Female,Canada,Standard,Gaming Console,29.08,18,5,0.8463894736842105,2.096359485762345,0
29.0,Female,Canada,Basic,Desktop,29.09,7,5,1.007857142857143,5.735787052251068,0
30.0,Female,Canada,Premium,Desktop,29.09,15,5,0.7726428571428572,3.0734284204965663,1
7.0,Male,USA,Premium,Smart TV,29.1,12,5,0.5282857142857142,4.158132888783044,1
68.0,Female,USA,Premium+,Laptop,29.1,2,5,0.9007714285714286,3.8014369693011103,0
27.0,Female,USA,Standard,Laptop,29.1,1,5,0.8122499999999999,4.392452830188679,0
53.0,Male,USA,Standard,Gaming Console,29.11,22,5,0.7717142857142857,8.200000000000001,1
37.0,Female,USA,Premium,Tablet,29.13,23,5,0.5631666666666666,4.043025676613463,0
37.0,Female,Canada,Premium,Desktop,29.14,10,4,0.9356666666666666,2.399341292713051,0
33.0,Female,Canada,Premium,Smart TV,29.14,33,5,0.7417142857142857,1.4641989783100244,0
30.0,Female,Canada,Premium,Tablet,29.14,17,5,0.6796703296703297,2.9394754539340955,0
18.0,Male,USA,Premium,Gaming Console,29.15,16,4,0.5773333333333333,5.477607265894143,0
35.0,Female,USA,Premium,Mobile,29.17,9,5,0.6754666666666667,2.043194022881158,0
31.0,Male,Canada,Standard,Gaming Console,29.21,2,5,0.5866333333333333,2.516657093624354,0
31.0,Male,Canada,Standard,Gaming Console,29.21,2,5,0.5866333333333333,2.516657093624354,0
41.0,Male,USA,Premium,Smart TV,29.22,7,5,0.6639999999999999,5.214753123140986,1
41.0,Female,USA,Premium,Tablet,29.23,35,5,0.6515625,2.9244622311155575,0
48.0,Female,Canada,Standard,Laptop,29.23,11,5,0.7689869281045751,1.5282328337399793,0
35.03946643148495,Female,USA,Premium+,Desktop,29.23,19,5,0.7038333333333333,2.222250380131779,0
27.0,Male,USA,Standard,Desktop,29.24,7,4,0.7812222222222223,2.647351742870077,0
35.03946643148495,Female,USA,Premium+,Desktop,29.24,6,5,0.7103333333333334,2.215431241318348,0
19.0,Male,USA,Premium,Tablet,29.24,1,5,0.8958571428571429,2.6780644176461608,0
36.0,Male,USA,Basic,Desktop,29.24,25,5,0.7374,2.4909839557006954,0
35.03946643148495,Male,Canada,Basic,Smart TV,29.24,16,5,0.9942142857142858,4.831726797025612,1
35.0,Male,USA,Standard,Gaming Console,29.25,24,5,0.590875,3.827699018538713,0
45.0,Female,USA,Basic,Tablet,29.26,14,4,0.5186333333333333,1.5375722543352603,0
49.0,Male,USA,Standard,Mobile,29.27,20,5,0.76225,3.3438690022848436,0
35.03946643148495,Male,USA,Premium+,Mobile,29.28,11,4,0.5211111111111111,3.8815731330092795,0
35.03946643148495,Male,USA,Premium,Smart TV,29.29,34,5,0.6344272727272727,2.0295646148515996,1
38.0,Male,Canada,Standard,Gaming Console,29.3,25,5,0.4779,3.721422523285351,0
44.0,Other,USA,Standard,Tablet,29.33,23,5,0.8420989010989011,2.821548821548821,0
53.0,Female,USA,Premium,Laptop,29.33,32,5,0.403,6.339337175792506,0
35.03946643148495,Male,Canada,Premium,Desktop,29.33,36,5,0.841,4.696557245796637,0
34.0,Female,USA,Basic,Tablet,29.34,13,5,1.030875,2.1473530129299827,0
40.0,Male,USA,Standard,Gaming Console,29.35,24,5,0.8692500000000001,3.6679858362841076,0
35.03946643148495,Female,USA,Premium,Desktop,29.36,16,4,1.0425714285714285,5.235066864784547,0
29.0,Male,Canada,Standard,Mobile,29.36,2,5,0.9022121212121212,3.259204440333025,0
48.0,Male,USA,Premium,Smart TV,29.37,22,4,0.6154861111111112,3.8076923076923075,1
16.0,Male,USA,Standard,Tablet,29.39,25,5,0.8685555555555555,2.515190415062045,0
38.0,Female,Canada,Premium,Desktop,29.41,17,4,0.37920000000000004,3.2927785034521366,0
41.0,Prefer not to say,Canada,Standard,Desktop,29.42,6,5,0.9826384615384616,2.8094859143721154,0
25.0,Female,USA,Premium,Mobile,29.42,28,5,0.7387472527472527,1.777643504531722,0
37.0,Male,USA,Standard,Tablet,29.43,2,5,0.6221,3.362147753236862,0
42.0,Female,USA,Premium,Gaming Console,29.45,19,5,0.7919999999999998,4.5354209445585205,0
25.0,Female,USA,Basic,Laptop,29.46,5,4,0.8093589743589743,2.6664655302458886,0
29.0,Female,USA,Premium,Smart TV,29.47,1,5,0.6551428571428572,2.5689379630974862,0
26.0,Female,USA,Standard,Laptop,29.47,32,3,0.8644999999999999,6.60515502428091,0
38.0,Female,USA,Premium,Laptop,29.48,24,5,0.817,3.936790563098153,0
43.0,Female,USA,Standard,Laptop,29.48,34,4,0.6327142857142857,7.673752711496746,0
35.03946643148495,Female,USA,Standard,Desktop,29.49,27,4,0.8904000000000001,4.010426110607433,0
63.0,Male,USA,Standard,Smart TV,29.53,36,5,0.6324871794871795,2.3551774558022065,0
51.0,Female,Canada,Standard,Smart TV,29.53,19,4,0.884875,3.700501253132832,0
32.0,Female,USA,Basic,Gaming Console,29.53,21,5,0.8080833333333333,3.8992077464788735,0
47.0,Male,Canada,Premium,Desktop,29.56,36,5,0.4966666666666667,1.8788135593220334,0
30.0,Male,USA,Premium,Smart TV,29.56,25,5,0.5872499999999999,1.2767060178520013,0
32.0,Male,USA,Basic,Laptop,29.58,31,5,0.6596666666666667,3.5934399676047786,0
-5.0,Female,USA,Premium,Tablet,29.58,20,4,0.9666363636363635,3.4637002341920375,0
32.0,Male,USA,Standard,Desktop,29.59,29,5,0.7096703296703297,1.948419666374012,0
29.0,Female,USA,Premium,Mobile,29.59,3,5,0.8266388888888889,1.0782872760400852,0
48.0,Female,USA,Standard,Gaming Console,29.59,1,4,0.614,2.926805143422354,0
28.0,Male,USA,Standard,Mobile,29.6,13,5,0.6860128205128205,2.946250829462508,0
39.0,Male,Canada,Basic,Laptop,29.61,25,5,1.0036666666666667,3.4008422664624804,0
30.0,Female,USA,Premium,Laptop,29.62,3,5,0.6116250000000001,4.418697165589259,0
35.03946643148495,Male,USA,Standard,Mobile,29.64,32,5,0.6363535353535353,3.7384906453647258,1
40.0,Male,USA,Premium,Tablet,29.65,24,4,0.7459166666666667,2.7645687645687644,0
40.0,Male,USA,Premium,Tablet,29.65,24,4,0.7459166666666667,2.7645687645687644,0
36.0,Female,USA,Premium,Laptop,29.67,21,5,0.8584285714285714,4.790635091496233,0
35.03946643148495,Female,Canada,Premium+,Gaming Console,29.68,11,5,0.6950000000000001,3.882275997383911,0
33.0,Male,USA,Basic,Smart TV,29.71,31,5,1.0340363636363636,2.3692185007974484,0
19.0,Female,USA,Premium,Tablet,29.72,5,5,0.46757142857142864,1.854988037033184,0
39.0,Male,Canada,Standard,Desktop,29.72,35,5,0.659125,2.9151544874938695,0
35.03946643148495,Female,USA,Premium,Gaming Console,29.72,25,5,0.7551818181818182,1.8164408678822448,0
35.0,Prefer not to say,Canada,Basic,Gaming Console,29.73,8,5,0.8506923076923076,3.233865119651922,0
41.0,Female,USA,Premium,Smart TV,29.79,9,4,0.5156000000000001,6.247465921006641,0
38.0,Female,Canada,Premium,Mobile,29.79,17,5,0.6987142857142857,7.612436115843271,0
32.0,Female,USA,Standard,Laptop,29.79,34,5,0.7213846153846154,3.477431906614786,0
57.0,Male,USA,Standard,Tablet,29.8,15,4,0.8732083333333334,2.72685679426567,0
28.0,Male,USA,Premium,Mobile,29.8,3,5,0.8058571428571429,4.176594253679046,0
19.0,Male,USA,Standard,Tablet,29.8,12,5,0.7123472222222222,2.13747758517633,1
19.0,Male,USA,Standard,Tablet,29.8,12,5,0.7123472222222222,2.13747758517633,1
35.03946643148495,Female,USA,Premium,Desktop,29.83,24,5,0.6205,2.2595631864663552,0
27.0,Male,USA,Premium,Laptop,29.84,31,5,0.916625,3.644209240789741,0
35.0,Male,Canada,Standard,Smart TV,29.84,24,5,0.8963589743589744,3.1727804359383303,0
24.0,Female,Canada,Premium,Tablet,29.86,1,5,0.8295,2.3243383497664762,0
21.0,Female,Canada,Premium,Tablet,29.87,33,5,0.6577777777777778,4.6369987063389395,0
20.0,Female,USA,Standard,Laptop,29.88,20,5,0.7645882352941176,1.362620658204758,0
25.0,Male,Canada,Basic,Laptop,29.89,10,5,0.5254444444444445,4.671529044021882,0
35.03946643148495,Female,Canada,Standard,Mobile,29.9,16,5,0.7043611111111112,4.234127920698607,0
22.0,Female,USA,Basic,Gaming Console,29.9,17,5,0.6767857142857143,1.6902204635387226,0
20.0,Female,USA,Standard,Laptop,29.9,35,5,0.8059999999999999,3.3970838856277217,1
35.03946643148495,Female,USA,Standard,Smart TV,29.9,27,5,0.5402142857142856,2.866272567502796,1
35.03946643148495,Male,USA,Standard,Gaming Console,29.9,8,5,0.843,2.570568849405359,0
33.0,Male,USA,Premium,Laptop,29.93,3,5,0.8368,3.991553678595243,0
12.0,Female,USA,Basic,Desktop,29.93,10,5,0.4156666666666667,1.4225285171102662,0
48.0,Male,USA,Standard,Gaming Console,29.94,22,5,0.3801,3.0135883241066934,0
61.0,Female,USA,Standard,Laptop,29.95,26,5,0.9262941176470588,2.080342671914795,0
42.0,Female,Canada,Premium,Gaming Console,29.95,15,5,0.8460000000000001,5.337095337095336,0
17.0,Female,USA,Premium,Tablet,29.95,9,5,0.8461666666666666,2.9668152550767704,1
41.0,Female,USA,Premium,Smart TV,29.95,5,5,0.7433333333333333,3.016619103575625,0
46.0,Female,USA,Basic,Smart TV,29.96,8,5,0.3391428571428572,1.748978400467017,0
43.0,Female,USA,Standard,Gaming Console,29.97,9,5,1.0792142857142857,1.2649127743387734,0
